Date,RH,T_air,T_reflect,T_dry,T_low ,T_medium,T_high,T_wet,T_leaf
12:41:06 PM,36.15492542,23.04802532,23.59101,24.8699,22.46363,21.89514,21.45056,18.88037,21.082934
12:41:06 PM,36.15285644,23.04933805,23.55837,24.87105,22.4634,21.90429,21.45204,18.8923,21.07507
12:41:06 PM,36.15066853,23.05032914,23.56362,24.87436,22.46451,21.90632,21.45941,18.9011,21.082706
12:41:06 PM,36.14837294,23.05097569,23.56988,24.86261,22.46592,21.89817,21.45067,18.90165,21.082882
12:41:06 PM,36.14598094,23.05125481,23.57673,24.88004,22.4734,21.92105,21.45806,18.91245,21.093344
12:41:07 PM,36.14350409,23.05114664,23.55367,24.86604,22.45984,21.90699,21.45158,18.90544,21.079766
12:41:07 PM,36.14095631,23.05065363,23.56897,24.8624,22.46048,21.90603,21.45296,18.90842,21.075074
12:41:07 PM,36.13835257,23.04978824,23.58849,24.88943,22.4838,21.93025,21.47148,18.92733,21.092058
12:41:07 PM,36.13570783,23.04856297,23.58301,24.8755,22.47179,21.91668,21.46294,18.91569,21.081136
12:41:07 PM,36.13303706,23.04699034,23.59447,24.8972,22.48808,21.92965,21.46699,18.92789,21.102988
12:41:07 PM,36.13035524,23.04508285,23.6094,24.91676,22.5104,21.95364,21.49177,18.94668,21.123308
12:41:07 PM,36.12767733,23.04285301,23.59401,24.89285,22.48921,21.93509,21.47502,18.92246,21.098368
12:41:07 PM,36.12501829,23.04031334,23.60152,24.89971,22.49793,21.93757,21.47596,18.93578,21.108242
12:41:07 PM,36.12239311,23.03747634,23.58984,24.91184,22.50673,21.951,21.48097,18.94743,21.119296
12:41:07 PM,36.11981673,23.03435452,23.55521,24.8753,22.46961,21.92055,21.44933,18.90724,21.075254
12:41:08 PM,36.11730415,23.03096038,23.56197,24.9045,22.491,21.94775,21.47198,18.93675,21.097312
12:41:08 PM,36.11487031,23.02730644,23.55823,24.88153,22.46825,21.92297,21.44653,18.90522,21.076862
12:41:08 PM,36.1125302,23.0234052,23.54334,24.84311,22.44502,21.89425,21.42255,18.8728,21.052532
12:41:08 PM,36.11029877,23.01926918,23.54516,24.83926,22.44099,21.89311,21.42546,18.87368,21.048396
12:41:08 PM,36.10819101,23.01491087,23.60016,24.90382,22.4884,21.93255,21.4718,18.93325,21.085338
12:41:08 PM,36.10622187,23.0103428,23.60744,24.90559,22.49131,21.94393,21.47377,18.94076,21.095606
12:41:08 PM,36.10440633,23.00557747,23.61399,24.89852,22.48475,21.93823,21.47764,18.93666,21.089884
12:41:08 PM,36.10275935,23.00062738,23.58733,24.86536,22.45019,21.90685,21.43946,18.8965,21.057706
12:41:08 PM,36.10129591,22.99550505,23.56235,24.88241,22.46869,21.91584,21.45945,18.9146,21.077198
12:41:08 PM,36.10003096,22.99022298,23.60033,24.89722,22.48299,21.93439,21.47556,18.92781,21.096666
12:41:09 PM,36.09897949,22.98479369,23.58051,24.92214,22.50596,21.95728,21.49441,18.94961,21.107054
12:41:09 PM,36.09815645,22.97922967,23.62821,24.93769,22.52651,21.9732,21.51461,18.97187,21.137858
12:41:09 PM,36.09757682,22.97354345,23.63521,24.95186,22.52932,21.97443,21.51761,18.97407,21.14436
12:41:09 PM,36.09725557,22.96774752,23.58856,24.90304,22.48726,21.94638,21.48293,18.92529,21.102456
12:41:09 PM,36.09720766,22.9618544,23.57437,24.90932,22.49648,21.94987,21.49333,18.94711,21.108536
12:41:09 PM,36.09744806,22.9558766,23.60786,24.95413,22.529,21.98422,21.52599,18.98957,21.143656
12:41:09 PM,36.09799175,22.94982662,23.58772,24.90761,22.49606,21.9453,21.4977,18.94851,21.107426
12:41:09 PM,36.09885368,22.94371697,23.60647,24.89205,22.48226,21.93782,21.4794,18.92551,21.095684
12:41:09 PM,36.10004883,22.93756017,23.6304,24.96142,22.53663,21.98734,21.53537,18.98072,21.150284
12:41:09 PM,36.10159217,22.93136871,23.64956,24.9516,22.52606,21.98269,21.53164,18.97209,21.140052
12:41:10 PM,36.103498,22.92515511,23.64645,24.93646,22.52758,21.97784,21.52594,18.96262,21.140102
12:41:10 PM,36.10576525,22.91893167,23.64944,24.96867,22.56019,22.00295,21.5486,19.00163,21.168366
12:41:10 PM,36.10837747,22.91271054,23.6253,24.93778,22.52441,21.96759,21.51518,18.96242,21.135372
12:41:10 PM,36.11131757,22.90650385,23.64804,24.94809,22.53612,21.9839,21.53364,18.97783,21.155018
12:41:10 PM,36.11456844,22.90032372,23.5897,24.8884,22.49413,21.94347,21.48915,18.92047,21.105778
12:41:10 PM,36.11811297,22.8941823,23.589,24.87608,22.48308,21.92164,21.47185,18.90801,21.084238
12:41:10 PM,36.12193406,22.8880917,23.60905,24.8878,22.49145,21.92886,21.4836,18.9201,21.0938
12:41:10 PM,36.1260146,22.88206406,23.65005,24.94454,22.5407,21.97465,21.52889,18.97056,21.145432
12:41:10 PM,36.13033748,22.8761115,23.62203,24.92945,22.52315,21.96238,21.51474,18.95189,21.126762
12:41:10 PM,36.1348856,22.87024617,23.67749,24.99335,22.57795,22.02774,21.57158,19.00812,21.195494
12:41:11 PM,36.13964185,22.86448018,23.63737,24.93817,22.53296,21.98526,21.52943,18.96044,21.14404
12:41:11 PM,36.14458912,22.85882567,23.60466,24.91563,22.51328,21.96547,21.50295,18.9375,21.122786
12:41:11 PM,36.14971031,22.85329476,23.60924,24.91068,22.50615,21.94997,21.49208,18.92651,21.113574
12:41:11 PM,36.15498832,22.8478996,23.60931,24.928,22.52076,21.96579,21.50639,18.94608,21.119604
12:41:11 PM,36.16040603,22.8426523,23.61389,24.96053,22.54944,21.99906,21.54068,18.97433,21.157976
12:41:11 PM,36.16594635,22.837565,23.59093,24.92771,22.52381,21.96926,21.51044,18.95113,21.12933
12:41:11 PM,36.17159216,22.83264983,23.58247,24.89489,22.48731,21.93204,21.47997,18.91215,21.096226
12:41:11 PM,36.17732635,22.82791892,23.57787,24.87989,22.46314,21.91792,21.45225,18.88632,21.070732
12:41:11 PM,36.18313183,22.82338439,23.56895,24.86767,22.44991,21.91148,21.44497,18.87798,21.062824
12:41:11 PM,36.18899149,22.81905839,23.63366,24.95427,22.52707,21.98846,21.52683,18.95728,21.149092
12:41:12 PM,36.19488821,22.81495303,23.5746,24.90023,22.4934,21.94023,21.48159,18.91065,21.100984
12:41:12 PM,36.2008049,22.81108045,23.57358,24.89034,22.48488,21.93579,21.46903,18.90085,21.088996
12:41:12 PM,36.20672444,22.80745277,23.61779,24.93104,22.51168,21.96826,21.50599,18.93569,21.12482
12:41:12 PM,36.21262974,22.80408214,23.62237,24.92299,22.50515,21.96579,21.49886,18.92942,21.124982
12:41:12 PM,36.21850368,22.80098067,23.60515,24.90359,22.48787,21.95386,21.47898,18.91264,21.109946
12:41:12 PM,36.22432917,22.7981605,23.58124,24.89396,22.47123,21.93857,21.46065,18.89674,21.092244
12:41:12 PM,36.23008908,22.79563376,23.61055,24.92533,22.49973,21.96625,21.49555,18.92958,21.118388
12:41:12 PM,36.23576632,22.79341258,23.56644,24.8993,22.46776,21.93271,21.47139,18.89793,21.08432
12:41:12 PM,36.24134379,22.79150909,23.59108,24.90817,22.48206,21.94074,21.47686,18.90898,21.090948
12:41:12 PM,36.24680436,22.78993541,23.54618,24.85203,22.45272,21.90376,21.44436,18.86916,21.05764
12:41:13 PM,36.25213095,22.78870369,23.58262,24.84426,22.46078,21.91399,21.44552,18.87367,21.068762
12:41:13 PM,36.25730644,22.78782604,23.5828,24.8767,22.48026,21.94183,21.47728,18.90234,21.08593
12:41:13 PM,36.26231372,22.7873146,23.5988,24.85454,22.46823,21.92569,21.46729,18.89174,21.075778
12:41:13 PM,36.26713569,22.7871815,23.61976,24.90138,22.5138,21.97383,21.51408,18.94582,21.127596
12:41:13 PM,36.27175525,22.78743886,23.60184,24.88996,22.50956,21.96967,21.49928,18.93145,21.12087
12:41:13 PM,36.27615528,22.78809883,23.58513,24.86996,22.47999,21.94415,21.47373,18.89974,21.093198
12:41:13 PM,36.28032261,22.78916748,23.62764,24.94272,22.54276,21.99643,21.54321,18.97058,21.149564
12:41:13 PM,36.28425972,22.79062668,23.61782,24.9114,22.5162,21.97657,21.51271,18.93462,21.127072
12:41:13 PM,36.28797304,22.79245226,23.616,24.91106,22.51263,21.97335,21.51283,18.93277,21.129128
12:41:13 PM,36.29146897,22.79462006,23.6306,24.919,22.51813,21.97891,21.5155,18.94075,21.134
12:41:14 PM,36.29475392,22.79710591,23.61285,24.89776,22.49714,21.95285,21.49477,18.91419,21.10966
12:41:14 PM,36.29783433,22.79988562,23.59076,24.88942,22.48763,21.94874,21.48667,18.90915,21.105042
12:41:14 PM,36.30071659,22.80293503,23.60612,24.89441,22.49122,21.95473,21.49491,18.90863,21.109676
12:41:14 PM,36.30340712,22.80622997,23.64452,24.92478,22.51966,21.97952,21.52013,18.94105,21.138432
12:41:14 PM,36.30591235,22.80974627,23.59718,24.90298,22.49244,21.94705,21.48694,18.9123,21.107212
12:41:14 PM,36.30823867,22.81345975,23.64797,24.94042,22.5228,21.978,21.51861,18.94251,21.136426
12:41:14 PM,36.31039251,22.81734624,23.60818,24.92064,22.51267,21.96957,21.50454,18.9254,21.12292
12:41:14 PM,36.31238029,22.82138157,23.63113,24.93535,22.52228,21.97752,21.51772,18.94438,21.137962
12:41:14 PM,36.31420841,22.82554158,23.64178,24.94739,22.53242,21.98436,21.5267,18.95998,21.14424
12:41:14 PM,36.31588329,22.82980208,23.63083,24.9312,22.51608,21.97365,21.51441,18.93845,21.120346
12:41:15 PM,36.31741135,22.8341389,23.61204,24.909,22.49362,21.95409,21.48813,18.91405,21.093648
12:41:15 PM,36.318799,22.83852788,23.64102,24.9339,22.51475,21.97128,21.5059,18.93581,21.120766
12:41:15 PM,36.32005265,22.84294485,23.62164,24.90358,22.48809,21.9497,21.47764,18.90631,21.09941
12:41:15 PM,36.32117872,22.84736562,23.59948,24.89371,22.4867,21.94988,21.47424,18.91589,21.099528
12:41:15 PM,36.32218362,22.85176604,23.60712,24.92396,22.51458,21.96623,21.50408,18.94599,21.1214
12:41:15 PM,36.32307378,22.85612192,23.61167,24.93769,22.5281,21.99013,21.51761,18.95946,21.135726
12:41:15 PM,36.32385559,22.8604091,23.58649,24.90191,22.49762,21.95993,21.48068,18.92128,21.10696
12:41:15 PM,36.32453549,22.86460341,23.62055,24.93133,22.52944,21.98406,21.51896,18.95674,21.130742
12:41:15 PM,36.32511987,22.86868067,23.5883,24.89451,22.50698,21.95613,21.48907,18.92623,21.100992
12:41:15 PM,36.32561516,22.87261671,23.6087,24.8975,22.50553,21.95628,21.50023,18.92789,21.106522
12:41:16 PM,36.32602778,22.87638736,23.62963,24.88182,22.48655,21.941,21.48059,18.91085,21.08841
12:41:16 PM,36.32636413,22.87996845,23.61479,24.89911,22.50676,21.96033,21.49946,18.93417,21.10341
12:41:16 PM,36.32663063,22.8833358,23.64326,24.97286,22.56773,22.01977,21.56492,19.00088,21.17716
12:41:16 PM,36.32683369,22.88646525,23.64716,24.98999,22.58652,22.03802,21.57876,19.02015,21.18912
12:41:16 PM,36.32697973,22.88933263,23.62805,24.93894,22.5425,21.99046,21.52995,18.96554,21.15138
12:41:16 PM,36.32707517,22.89191375,23.63392,24.9342,22.54759,21.9966,21.53149,18.97039,21.152378
12:41:16 PM,36.32712613,22.89418581,23.67281,24.98707,22.58512,22.03469,21.56002,19.00647,21.197158
12:41:16 PM,36.32713454,22.89614612,23.65239,24.96371,22.56673,22.01673,21.54973,18.9858,21.17077
12:41:16 PM,36.32709904,22.89780754,23.67549,24.98493,22.5845,22.03639,21.57448,19.00188,21.194838
12:41:16 PM,36.32701823,22.8991833,23.71899,25.01471,22.61238,22.05871,21.59616,19.03507,21.22242
12:41:17 PM,36.32689069,22.90028666,23.66449,24.98791,22.58794,22.03264,21.56958,19.0005,21.190182
12:41:17 PM,36.32671498,22.90113086,23.67174,25.00587,22.60175,22.04998,21.58918,19.02314,21.205652
12:41:17 PM,36.32648971,22.90172914,23.65795,24.97274,22.57976,22.02481,21.55747,18.98542,21.176938
12:41:17 PM,36.32621343,22.90209475,23.68423,24.98982,22.59074,22.03565,21.57637,18.99861,21.190264
12:41:17 PM,36.32588475,22.90224094,23.68523,25.01051,22.60341,22.04695,21.5868,19.009,21.207226
12:41:17 PM,36.32550223,22.90218094,23.66738,24.99069,22.57926,22.02928,21.56196,18.98078,21.183554
12:41:17 PM,36.32506445,22.90192801,23.68586,24.99612,22.58998,22.03979,21.57747,18.99578,21.194502
12:41:17 PM,36.32457,22.90149539,23.66906,24.97778,22.56864,22.02541,21.5577,18.97622,21.180216
12:41:17 PM,36.32401746,22.90089632,23.67178,25.00144,22.58428,22.03422,21.57165,18.98981,21.191678
12:41:17 PM,36.32340541,22.90014405,23.68719,25.01032,22.59088,22.03649,21.57531,18.99514,21.195384
12:41:18 PM,36.32273242,22.89925183,23.66812,25.00743,22.58334,22.03607,21.57012,18.99114,21.196666
12:41:18 PM,36.32199708,22.89823289,23.65559,24.98347,22.56475,22.02121,21.54767,18.9728,21.17043
12:41:18 PM,36.32119797,22.89710049,23.69521,25.0104,22.59603,22.05474,21.58125,19.00917,21.206218
12:41:18 PM,36.32033367,22.89586787,23.67991,24.98051,22.58691,22.03209,21.56433,18.99412,21.187736
12:41:18 PM,36.31940276,22.89454827,23.62174,24.93089,22.54064,21.98222,21.51979,18.94329,21.13416
12:41:18 PM,36.31840382,22.89315494,23.65861,24.94387,22.54205,21.98969,21.52446,18.95435,21.155198
12:41:18 PM,36.31733543,22.89170112,23.59863,24.89248,22.49534,21.93718,21.47901,18.89813,21.097404
12:41:18 PM,36.31619617,22.89020006,23.55685,24.86136,22.47182,21.9098,21.45052,18.86856,21.062092
12:41:18 PM,36.31498462,22.88866501,23.55293,24.84265,22.44979,21.89572,21.42864,18.84583,21.051786
12:41:18 PM,36.31369936,22.88710921,23.56025,24.86302,22.46352,21.90911,21.4378,18.86213,21.061628
12:41:19 PM,36.31233897,22.8855459,23.5556,24.85233,22.45749,21.90349,21.43303,18.85551,21.061764
12:41:19 PM,36.31090204,22.88398833,23.53783,24.84145,22.45258,21.89975,21.42601,18.84833,21.050854
12:41:19 PM,36.30938713,22.88244975,23.61444,24.91514,22.51897,21.96884,21.49242,18.93061,21.122518
12:41:19 PM,36.30779285,22.88094339,23.5767,24.88812,22.49138,21.93858,21.46744,18.89809,21.095916
12:41:19 PM,36.30611775,22.87948251,23.5846,24.89821,22.49994,21.94896,21.47448,18.9058,21.101602
12:41:19 PM,36.30436043,22.87808035,23.59731,24.89795,22.49319,21.94253,21.47942,18.89543,21.094454
12:41:19 PM,36.30251946,22.87675015,23.57576,24.88902,22.48918,21.94065,21.4666,18.89122,21.09482
12:41:19 PM,36.30059343,22.87550516,23.57354,24.89753,22.48794,21.93246,21.46991,18.88498,21.091902
12:41:19 PM,36.29858091,22.87435862,23.54465,24.86519,22.46438,21.91093,21.45085,18.85996,21.068598
12:41:19 PM,36.29648049,22.87332379,23.56492,24.88552,22.48567,21.93682,21.46226,18.87315,21.084426
12:41:20 PM,36.29429074,22.8724139,23.59119,24.88561,22.48506,21.93764,21.45672,18.86574,21.091336
12:41:20 PM,36.29201025,22.87164219,23.58975,24.91829,22.51381,21.96046,21.48276,18.90003,21.120908
12:41:20 PM,36.28963902,22.87101882,23.62211,24.92186,22.51667,21.96258,21.49323,18.90343,21.12284
12:41:20 PM,36.28718277,22.87054146,23.59569,24.90281,22.5045,21.95501,21.48148,18.88615,21.107532
12:41:20 PM,36.28464863,22.87020472,23.56751,24.88901,22.48652,21.93349,21.46045,18.87114,21.085068
12:41:20 PM,36.28204374,22.87000317,23.55977,24.86819,22.47351,21.92446,21.44427,18.8519,21.067382
12:41:20 PM,36.27937524,22.86993141,23.58619,24.87204,22.47606,21.92126,21.44722,18.85498,21.08091
12:41:20 PM,36.27665027,22.86998403,23.60839,24.9183,22.52838,21.9747,21.49977,18.91676,21.137498
12:41:20 PM,36.27387597,22.87015561,23.59601,24.93662,22.53588,21.98681,21.51403,18.93177,21.150454
12:41:20 PM,36.27105947,22.87044073,23.59447,24.92171,22.51833,21.97069,21.49985,18.91624,21.129654
12:41:21 PM,36.26820791,22.870834,23.63211,24.94943,22.54641,21.99365,21.52123,18.93849,21.152132
12:41:21 PM,36.26532843,22.87132999,23.62249,24.91467,22.515,21.97482,21.49489,18.91108,21.127626
12:41:21 PM,36.26242817,22.8719233,23.56999,24.86395,22.47445,21.93095,21.45351,18.86485,21.085202
12:41:21 PM,36.25951427,22.87260851,23.57033,24.86655,22.47038,21.91879,21.44613,18.86116,21.073938
12:41:21 PM,36.25659387,22.8733802,23.64522,24.92186,22.52821,21.97306,21.50511,18.92612,21.131618
12:41:21 PM,36.2536741,22.87423298,23.59703,24.88354,22.49675,21.94135,21.47163,18.89641,21.099956
12:41:21 PM,36.2507621,22.87516142,23.5773,24.87361,22.47853,21.92469,21.45211,18.87493,21.078842
12:41:21 PM,36.24786502,22.87616012,23.58785,24.89791,22.50367,21.94745,21.47511,18.90377,21.105284
12:41:21 PM,36.24498998,22.87722366,23.61006,24.91534,22.52122,21.96768,21.49845,18.92029,21.121468
12:41:21 PM,36.24214413,22.87834663,23.58219,24.90688,22.51396,21.96583,21.50204,18.91233,21.116412
12:41:22 PM,36.2393346,22.87952362,23.60017,24.89761,22.51043,21.95346,21.49843,18.90402,21.103526
12:41:22 PM,36.23656854,22.88074922,23.61781,24.92816,22.53281,21.97849,21.5226,18.92268,21.129572
12:41:22 PM,36.23385308,22.882018,23.59646,24.92019,22.52447,21.96865,21.51064,18.91428,21.11912
12:41:22 PM,36.23119536,22.88332458,23.59193,24.89635,22.50812,21.95691,21.49288,18.89637,21.100716
12:41:22 PM,36.22860252,22.88466352,23.60558,24.92429,22.52992,21.97896,21.51252,18.92485,21.133644
12:41:22 PM,36.22608169,22.88602942,23.59947,24.89434,22.49977,21.95079,21.48685,18.89721,21.106004
12:41:22 PM,36.22364002,22.88741686,23.57855,24.89435,22.49861,21.94695,21.48609,18.9029,21.105028
12:41:22 PM,36.22128465,22.88882044,23.65445,24.93239,22.54214,21.98399,21.53106,18.95769,21.14781
12:41:22 PM,36.2190227,22.89023474,23.58837,24.88249,22.50555,21.95429,21.49265,18.92462,21.106256
12:41:22 PM,36.21686133,22.89165436,23.5673,24.85509,22.47716,21.92442,21.45934,18.88735,21.074244
12:41:23 PM,36.21480766,22.89307387,23.55915,24.85918,22.47742,21.92452,21.45881,18.88601,21.071522
12:41:23 PM,36.21286884,22.89448786,23.56093,24.86327,22.48014,21.92498,21.46321,18.88316,21.077472
12:41:23 PM,36.21105165,22.89589114,23.60079,24.9148,22.5157,21.96373,21.50216,18.92891,21.118926
12:41:23 PM,36.20935755,22.89728148,23.59278,24.9052,22.5009,21.95842,21.48866,18.9107,21.103818
12:41:23 PM,36.20778392,22.89865899,23.59909,24.9149,22.51089,21.96009,21.49753,18.91542,21.116744
12:41:23 PM,36.206328,22.90002385,23.62831,24.92106,22.52382,21.9676,21.51065,18.91627,21.129146
12:41:23 PM,36.20498707,22.90137622,23.61893,24.95997,22.55743,22.00696,21.54115,18.96059,21.165954
12:41:23 PM,36.20375839,22.90271627,23.60881,24.93461,22.53755,21.9872,21.52241,18.93376,21.145416
12:41:23 PM,36.20263922,22.90404416,23.56925,24.89426,22.49594,21.94663,21.47445,18.88716,21.098944
12:41:23 PM,36.20162682,22.90536006,23.55864,24.88523,22.48691,21.94058,21.46841,18.87732,21.093328
12:41:24 PM,36.20071845,22.90666414,23.58274,24.89124,22.50156,21.94236,21.48161,18.88053,21.10026
12:41:24 PM,36.19991139,22.90795656,23.577,24.86268,22.47294,21.92907,21.45468,18.85893,21.076134
12:41:24 PM,36.19920289,22.90923749,23.54817,24.85162,22.46778,21.92251,21.44235,18.85002,21.0732
12:41:24 PM,36.19859021,22.9105071,23.57629,24.91172,22.51563,21.96815,21.49398,18.90503,21.120026
12:41:24 PM,36.19807061,22.91176555,23.58359,24.90209,22.50491,21.96011,21.49269,18.89195,21.10925
12:41:24 PM,36.19764137,22.91301301,23.52282,24.85944,22.46966,21.91979,21.45891,18.84187,21.065326
12:41:24 PM,36.19729973,22.91424965,23.51126,24.83644,22.44883,21.89012,21.432,18.8171,21.041434
12:41:24 PM,36.19704297,22.91547564,23.56368,24.86225,22.47093,21.91832,21.44836,18.84453,21.073498
12:41:24 PM,36.19686835,22.91669114,23.52799,24.83555,22.45068,21.90557,21.43392,18.82158,21.053496
12:41:24 PM,36.19677312,22.91789631,23.52679,24.83562,22.43677,21.89893,21.42436,18.80942,21.051492
12:41:25 PM,36.19675456,22.91909133,23.58587,24.90487,22.51519,21.96879,21.49249,18.87242,21.115652
12:41:25 PM,36.19680992,22.92027636,23.54633,24.873,22.47991,21.93209,21.46507,18.83427,21.081998
12:41:25 PM,36.19693647,22.92145157,23.52643,24.85872,22.46948,21.91849,21.44667,18.82265,21.073588
12:41:25 PM,36.19713147,22.92261713,23.54276,24.8585,22.46611,21.92266,21.44716,18.81819,21.066638
12:41:25 PM,36.19739218,22.9237732,23.55894,24.87934,22.49146,21.94075,21.47239,18.84296,21.089204
12:41:25 PM,36.19771586,22.92491994,23.52578,24.85485,22.46603,21.91609,21.43795,18.81564,21.06223
12:41:25 PM,36.19809979,22.92605753,23.53759,24.85047,22.46766,21.92717,21.43526,18.82127,21.06744
12:41:25 PM,36.19854121,22.92718614,23.50525,24.80713,22.43364,21.88385,21.3974,18.77876,21.025008
12:41:25 PM,36.19903739,22.92830592,23.54575,24.81261,22.43602,21.88429,21.40145,18.78333,21.039494
12:41:25 PM,36.1995856,22.92941705,23.55686,24.83929,22.45765,21.89946,21.42131,18.81636,21.058654
12:41:26 PM,36.2001831,22.93051969,23.50566,24.82054,22.43958,21.88325,21.409,18.80314,21.035906
12:41:26 PM,36.20082715,22.93161402,23.51802,24.8103,22.43416,21.87492,21.39876,18.79457,21.031588
12:41:26 PM,36.201515,22.93270019,23.5245,24.82095,22.43913,21.89126,21.41108,18.80692,21.038382
12:41:26 PM,36.20224141,22.93377963,23.51435,24.81254,22.43194,21.88383,21.40585,18.79504,21.040368
12:41:26 PM,36.20299558,22.93485653,23.57852,24.82112,22.44546,21.89783,21.41656,18.80608,21.050828
12:41:26 PM,36.20376598,22.93593545,23.59076,24.87694,22.49686,21.93901,21.47007,18.86934,21.097238
12:41:26 PM,36.20454105,22.93702095,23.52576,24.81795,22.44999,21.89031,21.42576,18.81641,21.050874
12:41:26 PM,36.20530924,22.9381176,23.59025,24.87638,22.49538,21.94765,21.47105,18.87273,21.103728
12:41:26 PM,36.206059,22.93922995,23.55496,24.84977,22.47333,21.92345,21.45515,18.84708,21.073402
12:41:26 PM,36.2067788,22.94036258,23.54142,24.82838,22.45889,21.90987,21.4301,18.81624,21.057868
12:41:27 PM,36.20745708,22.94152005,23.56151,24.86431,22.48403,21.93376,21.45799,18.84128,21.080222
12:41:27 PM,36.20808229,22.94270692,23.56547,24.863,22.48773,21.93007,21.45722,18.84113,21.06966
12:41:27 PM,36.20864289,22.94392775,23.56892,24.84934,22.47475,21.9176,21.44208,18.82287,21.060938
12:41:27 PM,36.20912734,22.94518711,23.54469,24.88208,22.49504,21.93518,21.46766,18.85224,21.08501
12:41:27 PM,36.20952407,22.94648956,23.55793,24.85213,22.47775,21.91582,21.43612,18.82909,21.074506
12:41:27 PM,36.20982155,22.94783966,23.57712,24.8682,22.49893,21.93839,21.46699,18.86242,21.093312
12:41:27 PM,36.21000822,22.94924198,23.55073,24.84079,22.47688,21.92027,21.44218,18.83014,21.068374
12:41:27 PM,36.21007255,22.95070109,23.62571,24.88585,22.52296,21.96424,21.48962,18.88107,21.113538
12:41:27 PM,36.21000298,22.95222153,23.64595,24.94124,22.56476,22.00404,21.53125,18.92716,21.153186
12:41:27 PM,36.20978797,22.95380789,23.58979,24.90695,22.53106,21.97618,21.49791,18.89446,21.121944
12:41:28 PM,36.20941596,22.95546472,23.57424,24.85712,22.49355,21.94564,21.45242,18.84954,21.085948
12:41:28 PM,36.20887542,22.95719658,23.55494,24.86618,22.50006,21.95762,21.45959,18.85951,21.095428
12:41:28 PM,36.20815479,22.95900804,23.57673,24.87058,22.50515,21.96212,21.47628,18.87169,21.113874
12:41:28 PM,36.20724253,22.96090366,23.57366,24.86577,22.49769,21.95391,21.47634,18.86487,21.106002
12:41:28 PM,36.20612708,22.96288801,23.58122,24.87059,22.50543,21.95351,21.47748,18.86589,21.10638
12:41:28 PM,36.20479691,22.96496565,23.56683,24.85601,22.48765,21.93223,21.45778,18.8476,21.091582
12:41:28 PM,36.20324046,22.96714114,23.56585,24.85549,22.48448,21.92484,21.4619,18.84748,21.08609
12:41:28 PM,36.20144619,22.96941904,23.55517,24.88822,22.50906,21.95473,21.48366,18.87262,21.106202
12:41:28 PM,36.19940255,22.97180393,23.56517,24.85417,22.48109,21.92235,21.44772,18.83623,21.071854
12:41:28 PM,36.19709799,22.97430036,23.56339,24.8854,22.50183,21.94502,21.47401,18.86281,21.103578
12:41:29 PM,36.19452096,22.97691289,23.59137,24.87548,22.49569,21.93974,21.46286,18.85367,21.092882
12:41:29 PM,36.19165992,22.9796461,23.61978,24.93184,22.55046,21.99738,21.51848,18.91288,21.14326
12:41:29 PM,36.18850333,22.98250454,23.63254,24.91697,22.53276,21.98139,21.51017,18.90575,21.13556
12:41:29 PM,36.18503962,22.98549277,23.58918,24.8988,22.51659,21.96378,21.49498,18.89359,21.122014
12:41:29 PM,36.18125727,22.98861537,23.58556,24.88991,22.50776,21.95428,21.48341,18.87172,21.107364
12:41:29 PM,36.1771447,22.99187689,23.62462,24.92919,22.53684,21.98207,21.50868,18.90144,21.136282
12:41:29 PM,36.1726904,22.99528189,23.646,24.97473,22.57877,22.02497,21.5533,18.95231,21.183668
12:41:29 PM,36.16788279,22.99883495,23.56425,24.88639,22.49956,21.94501,21.46946,18.85802,21.096812
12:41:29 PM,36.16271143,23.00254,23.58093,24.901,22.50983,21.96541,21.48829,18.87283,21.10734
12:41:29 PM,36.15718207,23.00639165,23.56023,24.86661,22.47935,21.92529,21.45099,18.83318,21.07016
12:41:30 PM,36.15131299,23.01037735,23.60961,24.92225,22.52947,21.97386,21.50391,18.89088,21.123724
12:41:30 PM,36.14512277,23.01448435,23.59723,24.91115,22.52486,21.9716,21.50149,18.88512,21.129276
12:41:30 PM,36.13863,23.01869989,23.59845,24.90695,22.51996,21.96564,21.48904,18.87704,21.119672
12:41:30 PM,36.13185327,23.02301124,23.5998,24.9184,22.52717,21.98296,21.50522,18.89708,21.122104
12:41:30 PM,36.12481116,23.02740565,23.6291,24.96266,22.56365,22.02079,21.53976,18.93714,21.158522
12:41:30 PM,36.11752225,23.03187036,23.6621,24.97491,22.57897,22.03238,21.55794,18.95615,21.18068
12:41:30 PM,36.11000513,23.03639263,23.70662,25.00068,22.6066,22.05586,21.5853,18.98472,21.203938
12:41:30 PM,36.1022784,23.04095972,23.6436,24.94741,22.56611,22.0004,21.534,18.93083,21.154086
12:41:30 PM,36.09436063,23.04555887,23.63045,24.95015,22.57084,21.99603,21.53879,18.93699,21.15337
12:41:30 PM,36.08627041,23.05017735,23.6471,24.96364,22.58169,22.02067,21.55056,18.95915,21.163248
12:41:31 PM,36.07802634,23.05480239,23.62253,24.92935,22.55729,21.99735,21.52241,18.92163,21.135646
12:41:31 PM,36.06964698,23.05942126,23.64599,24.94025,22.57407,22.01167,21.53411,18.94297,21.152148
12:41:31 PM,36.06115094,23.06402121,23.65764,24.95471,22.58159,22.023,21.55324,18.95712,21.168526
12:41:31 PM,36.0525568,23.06858949,23.66685,24.9844,22.60911,22.04659,21.58108,18.98619,21.20279
